Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,47,,PT,N_KH_130101_01
2016,43,,PT,N_KH_130101_01
2019,39,,PT,N_KH_130101_01
2020,38,,PT,N_KH_130101_01
