Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,300,,NUMBER,N_KH_180202_01
2016,315,,NUMBER,N_KH_180202_01
2017,330,,NUMBER,N_KH_180202_01
2018,347,,NUMBER,N_KH_180202_01
2019,364,,NUMBER,N_KH_180202_01
2020,382,,NUMBER,N_KH_180202_01
