Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,6250000,,T,N_KH_090101_01
2016,6890000,,T,N_KH_090101_01
2017,7654000,,T,N_KH_090101_01
2018,7944000,,T,N_KH_090101_01
2019,8461000,,T,N_KH_090101_01
2020,12428000,,T,N_KH_090101_01
