Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,1600,,NUMBER,N_KH_150701_01
2017,1550,,NUMBER,N_KH_150701_01
2018,1500,,NUMBER,N_KH_150701_01
2019,1450,,NUMBER,N_KH_150701_01
2020,1400,,NUMBER,N_KH_150701_01
