Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,1.2,,T,N_KH_110601_01
2016,1.25,,T,N_KH_110601_01
2017,1.28,,T,N_KH_110601_01
2018,1.3,,T,N_KH_110601_01
2019,1.33,,T,N_KH_110601_01
2020,1.35,,T,N_KH_110601_01
