Year,Value,GeoCode,UNIT_MEASURE,SERIES
1993,59.82,,PT,AG_LND_FRST
1997,58.6,,PT,AG_LND_FRST
2002,61.15,,PT,AG_LND_FRST
2005,60.0,,PT,AG_LND_FRST
2006,59.09,,PT,AG_LND_FRST
2008,57.99,,PT,AG_LND_FRST
2009,57.6,,PT,AG_LND_FRST
2010,57.07,,PT,AG_LND_FRST
2014,49.48,,PT,AG_LND_FRST
2016,48.82,,PT,AG_LND_FRST
2018,48.16,,PT,AG_LND_FRST
