Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,2,,PT,N_KH_030502_01
2016,4,,PT,N_KH_030502_01
2017,6,,PT,N_KH_030502_01
2018,10,,PT,N_KH_030502_01
2019,15,,PT,N_KH_030502_01
2020,20,,PT,N_KH_030502_01
