Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,4,,NUMBER,N_KH_171001_01
2016,9,,NUMBER,N_KH_171001_01
2017,14,,NUMBER,N_KH_171001_01
2018,18,,NUMBER,N_KH_171001_01
2019,23,,NUMBER,N_KH_171001_01
2020,27,,NUMBER,N_KH_171001_01
