Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,1.48,,PER_100000_POP,N_KH_160301_01
2016,3.71,,PER_100000_POP,N_KH_160301_01
2017,3.74,,PER_100000_POP,N_KH_160301_01
2018,3.77,,PER_100000_POP,N_KH_160301_01
2019,3.82,,PER_100000_POP,N_KH_160301_01
2020,3.82,,PER_100000_POP,N_KH_160301_01
