Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,0.01,,PT,N_KH_171701_01
2016,0.01,,PT,N_KH_171701_01
2017,0.01,,PT,N_KH_171701_01
2018,0.01,,PT,N_KH_171701_01
2019,0.01,,PT,N_KH_171701_01
2020,0.01,,PT,N_KH_171701_01
