Year,Value,GeoCode,UNIT_MEASURE,SERIES
1993,39.0,,PT,SI_POV_NAHC
1997,36.1,,PT,SI_POV_NAHC
1999,35.9,,PT,SI_POV_NAHC
2004,34.68,,PT,SI_POV_NAHC
2007,47.8,,PT,SI_POV_NAHC
2008,29.9,,PT,SI_POV_NAHC
2009,22.9,,PT,SI_POV_NAHC
2010,21.1,,PT,SI_POV_NAHC
2011,19.8,,PT,SI_POV_NAHC
2012,18.9,,PT,SI_POV_NAHC
2013,16.0,,PT,SI_POV_NAHC
2014,13.5,,PT,SI_POV_NAHC
2019,17.8,,PT,SI_POV_NAHC
