Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,1.31,,PT,N_KH_170901_01
2017,1.23,,PT,N_KH_170901_01
2018,1.15,,PT,N_KH_170901_01
2019,1.07,,PT,N_KH_170901_01
2020,1.0,,PT,N_KH_170901_01
