Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,40,,PT,N_KH_010401_01
2017,43,,PT,N_KH_010401_01
2018,45,,PT,N_KH_010401_01
2019,48,,PT,N_KH_010401_01
2020,50,,PT,N_KH_010401_01
