Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,0.03,,PT,N_KH_170902_01
2016,0.03,,PT,N_KH_170902_01
2017,0.02,,PT,N_KH_170902_01
2018,0.02,,PT,N_KH_170902_01
2019,0.02,,PT,N_KH_170902_01
2020,0.02,,PT,N_KH_170902_01
