Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,12.5,,PT,ST_GDP_ZS
2016,12.5,,PT,ST_GDP_ZS
2017,12.8,,PT,ST_GDP_ZS
2018,12.8,,PT,ST_GDP_ZS
2019,13.0,,PT,ST_GDP_ZS
2020,13.5,,PT,ST_GDP_ZS
