Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,7.0,,PT,N_KH_080902_01
2016,7.0,,PT,N_KH_080902_01
2017,7.0,,PT,N_KH_080902_01
2018,7.0,,PT,N_KH_080902_01
2019,7.0,,PT,N_KH_080902_01
2020,7.5,,PT,N_KH_080902_01
