Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,33.84,,PT,N_KH_070201_02
2016,37.1,,PT,N_KH_070201_02
2017,34.28,,PT,N_KH_070201_02
2018,49.46,,PT,N_KH_070201_02
2019,34.84,,PT,N_KH_070201_02
2020,33.0,,PT,N_KH_070201_02
