Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,7,,PT,N_KH_141502_01
2017,10,,PT,N_KH_141502_01
2018,15,,PT,N_KH_141502_01
2019,20,,PT,N_KH_141502_01
2020,25,,PT,N_KH_141502_01
