Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,12,,PT,EN_WWT_WWDS
2016,15,,PT,EN_WWT_WWDS
2017,19,,PT,EN_WWT_WWDS
2018,19,,PT,EN_WWT_WWDS
2019,23,,PT,EN_WWT_WWDS
2020,23,,PT,EN_WWT_WWDS
