Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,22,,PT,N_KH_030601_01
2016,40,,PT,N_KH_030601_01
2017,50,,PT,N_KH_030601_01
2018,60,,PT,N_KH_030601_01
2019,70,,PT,N_KH_030601_01
2020,80,,PT,N_KH_030601_01
