Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,10,,PT,N_KH_150102_01
2017,12,,PT,N_KH_150102_01
2018,15,,PT,N_KH_150102_01
2019,17,,PT,N_KH_150102_01
2020,20,,PT,N_KH_150102_01
