Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,0,,PT,N_KH_120401_01
2016,0,,PT,N_KH_120401_01
2017,0,,PT,N_KH_120401_01
2018,2,,PT,N_KH_120401_01
2019,2,,PT,N_KH_120401_01
2020,5,,PT,N_KH_120401_01
