Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,2.32,,PT,N_KH_010301_01
2017,3.79,,PT,N_KH_010301_01
2018,3.67,,PT,N_KH_010301_01
2019,3.54,,PT,N_KH_010301_01
2020,3.43,,PT,N_KH_010301_01
