Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,10,,PT,N_KH_110602_01
2016,10,,PT,N_KH_110602_01
2017,10,,PT,N_KH_110602_01
2018,10,,PT,N_KH_110602_01
2019,20,,PT,N_KH_110602_01
2020,20,,PT,N_KH_110602_01
