Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,35.3,,PT,SE_PRE_PARTN
2016,37.0,,PT,SE_PRE_PARTN
2017,41.0,,PT,SE_PRE_PARTN
2018,41.8,,PT,SE_PRE_PARTN
2019,42.7,,PT,SE_PRE_PARTN
2020,43.5,,PT,SE_PRE_PARTN
