Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,50,,PT,N_KH_140202_01
2018,50,,PT,N_KH_140202_01
2019,50,,PT,N_KH_140202_01
2020,55,,PT,N_KH_140202_01
