Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,0.06,,PT,N_KH_130302_01
2017,0.12,,PT,N_KH_130302_01
2018,0.18,,PT,N_KH_130302_01
2019,0.24,,PT,N_KH_130302_01
2020,0.3,,PT,N_KH_130302_01
