Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,6.16,,NUMBER,EG_EGY_CLEAN
2016,5.59,,NUMBER,EG_EGY_CLEAN
2017,5.22,,NUMBER,EG_EGY_CLEAN
2018,7.65,,NUMBER,EG_EGY_CLEAN
