Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,1.24,,PT,N_KH_030902_01
2016,1.5,,PT,N_KH_030902_01
2017,1.75,,PT,N_KH_030902_01
2018,2.0,,PT,N_KH_030902_01
2019,2.0,,PT,N_KH_030902_01
2020,2.0,,PT,N_KH_030902_01
