Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,95,,NUMBER,ER_GRF_PLNTSTOR
2017,96,,NUMBER,ER_GRF_PLNTSTOR
2018,98,,NUMBER,ER_GRF_PLNTSTOR
2019,102,,NUMBER,ER_GRF_PLNTSTOR
2020,105,,NUMBER,ER_GRF_PLNTSTOR
