Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,62.0,,PT,N_KH_040201_01
2016,63.4,,PT,N_KH_040201_01
2017,64.0,,PT,N_KH_040201_01
2018,65.0,,PT,N_KH_040201_01
2019,65.5,,PT,N_KH_040201_01
2020,68.0,,PT,N_KH_040201_01
