Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,20,,PT,N_KH_141501_01
2017,25,,PT,N_KH_141501_01
2018,30,,PT,N_KH_141501_01
2019,35,,PT,N_KH_141501_01
2020,40,,PT,N_KH_141501_01
