Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,50,,PT,N_KH_110603_01
2016,50,,PT,N_KH_110603_01
2017,50,,PT,N_KH_110603_01
2018,50,,PT,N_KH_110603_01
2019,55,,PT,N_KH_110603_01
2020,55,,PT,N_KH_110603_01
