Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,7.4,,PT,N_KH_170301_01
2016,7.35,,PT,N_KH_170301_01
2017,6.87,,PT,N_KH_170301_01
2018,6.42,,PT,N_KH_170301_01
2019,6.0,,PT,N_KH_170301_01
2020,5.61,,PT,N_KH_170301_01
