Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,163000,,T,N_KH_120501_01
2016,163400,,T,N_KH_120501_01
2017,175000,,T,N_KH_120501_01
2018,178000,,T,N_KH_120501_01
2019,178100,,T,N_KH_120501_01
2020,180000,,T,N_KH_120501_01
