Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,2.0,,PER_1000_POP,SH_STA_MALR
2016,1.85,,PER_1000_POP,SH_STA_MALR
2017,1.65,,PER_1000_POP,SH_STA_MALR
2018,1.45,,PER_1000_POP,SH_STA_MALR
2019,1.25,,PER_1000_POP,SH_STA_MALR
2020,1.05,,PER_1000_POP,SH_STA_MALR
