Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,83,,PT,N_KH_060401_01
2017,85,,PT,N_KH_060401_01
2018,87,,PT,N_KH_060401_01
2019,90,,PT,N_KH_060401_01
2020,93,,PT,N_KH_060401_01
