Year,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2015,N_KH_070301_01,,T_OE,,0.3
2016,N_KH_070301_01,,T_OE,,0.32
2017,N_KH_070301_01,,T_OE,,0.31
2018,N_KH_070301_01,,T_OE,,0.3
2019,N_KH_070301_01,,T_OE,,0.3
2020,N_KH_070301_01,,T_OE,,0.29
