Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,0.12,,Percent,9.5.1 Research and development expenditure as a proportion of GDP
2017,0.13,,Percent,9.5.1 Research and development expenditure as a proportion of GDP
2018,0.14,,Percent,9.5.1 Research and development expenditure as a proportion of GDP
2019,0.16,,Percent,9.5.1 Research and development expenditure as a proportion of GDP
2020,0.2,,Percent,9.5.1 Research and development expenditure as a proportion of GDP
