Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,7.5,,Percent,14.7.1 Value of sustainable fisheries production as a percentage of GDP
2017,7.6,,Percent,14.7.1 Value of sustainable fisheries production as a percentage of GDP
2018,7.7,,Percent,14.7.1 Value of sustainable fisheries production as a percentage of GDP
2019,7.8,,Percent,14.7.1 Value of sustainable fisheries production as a percentage of GDP
2020,7.9,,Percent,14.7.1 Value of sustainable fisheries production as a percentage of GDP
