Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,1.31,,Percent,"17.9.1 Total financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to Cambodia"
2017,1.23,,Percent,"17.9.1 Total financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to Cambodia"
2018,1.15,,Percent,"17.9.1 Total financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to Cambodia"
2019,1.07,,Percent,"17.9.1 Total financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to Cambodia"
2020,1.0,,Percent,"17.9.1 Total financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to Cambodia"
