Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,0.01,,Percent,17.17.1 Amount of ODA disbursed to civil society partnerships (as % of GDP)
2016,0.01,,Percent,17.17.1 Amount of ODA disbursed to civil society partnerships (as % of GDP)
2017,0.01,,Percent,17.17.1 Amount of ODA disbursed to civil society partnerships (as % of GDP)
2018,0.01,,Percent,17.17.1 Amount of ODA disbursed to civil society partnerships (as % of GDP)
2019,0.01,,Percent,17.17.1 Amount of ODA disbursed to civil society partnerships (as % of GDP)
2020,0.01,,Percent,17.17.1 Amount of ODA disbursed to civil society partnerships (as % of GDP)
