Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,33.84,,Percent,7.2.1 Renewable energy consumption
2016,37.1,,Percent,7.2.1 Renewable energy consumption
2017,34.28,,Percent,7.2.1 Renewable energy consumption
2018,49.46,,Percent,7.2.1 Renewable energy consumption
2019,34.84,,Percent,7.2.1 Renewable energy consumption
2020,33.0,,Percent,7.2.1 Renewable energy consumption
