Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,1.2,,Metric Tons,11.6.1 Amount of urban solid waste regularly collected and with adequate final discharge
2016,1.25,,Metric Tons,11.6.1 Amount of urban solid waste regularly collected and with adequate final discharge
2017,1.28,,Metric Tons,11.6.1 Amount of urban solid waste regularly collected and with adequate final discharge
2018,1.3,,Metric Tons,11.6.1 Amount of urban solid waste regularly collected and with adequate final discharge
2019,1.33,,Metric Tons,11.6.1 Amount of urban solid waste regularly collected and with adequate final discharge
2020,1.35,,Metric Tons,11.6.1 Amount of urban solid waste regularly collected and with adequate final discharge
