Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,0.3,,Tons oil equivalent,7.3.1 Proption of primary energy with GDP
2016,0.32,,Tons oil equivalent,7.3.1 Proption of primary energy with GDP
2017,0.31,,Tons oil equivalent,7.3.1 Proption of primary energy with GDP
2018,0.3,,Tons oil equivalent,7.3.1 Proption of primary energy with GDP
2019,0.3,,Tons oil equivalent,7.3.1 Proption of primary energy with GDP
2020,0.29,,Tons oil equivalent,7.3.1 Proption of primary energy with GDP
